k,precision_directed,precision_undirected
1516,0.027704485488126648,0.02836411609498681
1517,0.027686222808174028,0.028345418589321027
1518,0.02766798418972332,0.028326745718050064
1519,0.028308097432521395,0.028966425279789335
1520,0.028289473684210528,0.02894736842105263
1521,0.02827087442472058,0.028928336620644313
1522,0.028252299605781867,0.02890932982917214
1523,0.028233749179251477,0.028890347997373604
1524,0.028871391076115485,0.02952755905511811
1525,0.028852459016393443,0.029508196721311476
1526,0.028833551769331587,0.02948885976408912
1527,0.028814669286182055,0.029469548133595286
1528,0.028795811518324606,0.029450261780104712
1529,0.02877697841726619,0.029431000654022238
1530,0.02875816993464052,0.029411764705882353
1531,0.028739386022207707,0.02939255388634879
1532,0.028720626631853787,0.0293733681462141
1533,0.028701891715590344,0.029354207436399216
1534,0.028683181225554105,0.029335071707953065
1535,0.028664495114006514,0.029315960912052116
1536,0.028645833333333332,0.029296875
1537,0.028627195836044242,0.029277813923227064
1538,0.02860858257477243,0.029258777633289986
1539,0.028589993502274202,0.029239766081871343
1540,0.02857142857142857,0.02922077922077922
1541,0.02855288773523686,0.029201817001946788
1542,0.028534370946822308,0.029182879377431907
1543,0.028515878159429683,0.02916396629941672
1544,0.02849740932642487,0.029145077720207253
1545,0.0284789644012945,0.02912621359223301
1546,0.028460543337645538,0.02910737386804657
1547,0.028442146089204912,0.029088558500323207
1548,0.028423772609819122,0.029069767441860465
1549,0.028405422853453842,0.029051000645577793
1550,0.02838709677419355,0.02903225806451613
1551,0.028368794326241134,0.029013539651837523
1552,0.028350515463917526,0.028994845360824743
1553,0.028332260141661302,0.028976175144880875
1554,0.028314028314028315,0.02895752895752896
1555,0.02829581993569132,0.028938906752411574
1556,0.028277634961439587,0.02892030848329049
1557,0.028259473346178548,0.028901734104046242
1558,0.028241335044929396,0.028883183568677792
1559,0.028223220012828735,0.028864656831302116
1560,0.028205128205128206,0.028846153846153848
1561,0.028187059577194105,0.028827674567584883
1562,0.028169014084507043,0.02880921895006402
1563,0.02815099168266155,0.028790786948176585
1564,0.028132992327365727,0.02877237851662404
1565,0.028115015974440896,0.02875399361022364
1566,0.0280970625798212,0.028735632183908046
1567,0.028079132099553285,0.02871729419272495
1568,0.02806122448979592,0.028698979591836735
1569,0.02804333970681963,0.028680688336520075
1570,0.02802547770700637,0.028662420382165606
1571,0.028007638446849142,0.02864417568427753
1572,0.027989821882951654,0.02862595419847328
1573,0.027972027972027972,0.028607755880483154
1574,0.02795425667090216,0.028589580686149935
1575,0.027936507936507936,0.02857142857142857
1576,0.027918781725888325,0.028553299492385786
1577,0.027901077996195307,0.028535193405199746
1578,0.02788339670468948,0.028517110266159697
1579,0.02786573780873971,0.028499050031665613
1580,0.027848101265822784,0.028481012658227847
1581,0.027830487033523088,0.028462998102466792
1582,0.02781289506953224,0.028445006321112517
1583,0.027795325331648767,0.028427037271004423
1584,0.027777777777777776,0.028409090909090908
1585,0.0277602523659306,0.028391167192429023
1586,0.027742749054224466,0.02837326607818411
1587,0.027725267800882167,0.02835538752362949
1588,0.027707808564231738,0.028337531486146095
1589,0.027690371302706105,0.028319697923222153
1590,0.027672955974842768,0.02830188679245283
1591,0.02765556253928347,0.028284098051539912
1592,0.02763819095477387,0.028266331658291458
1593,0.027620841180163214,0.02824858757062147
1594,0.027603513174404015,0.028230865746549563
1595,0.027586206896551724,0.02821316614420063
1596,0.02756892230576441,0.02819548872180451
1597,0.027551659361302442,0.028177833437695678
1598,0.02753441802252816,0.028160200250312892
1599,0.027517198248905566,0.028142589118198873
1600,0.0275,0.028125
1601,0.027482823235477825,0.028107432854465958
1602,0.02746566791510612,0.028089887640449437
1603,0.02744853399875234,0.028072364316905803
1604,0.02743142144638404,0.02805486284289277
1605,0.027414330218068536,0.028037383177570093
1606,0.0273972602739726,0.028019925280199254
1607,0.027380211574362167,0.028002489110143122
1608,0.02736318407960199,0.027985074626865673
1609,0.027346177750155375,0.027967681789931635
1610,0.02732919254658385,0.027950310559006212
1611,0.027312228429546864,0.027932960893854747
1612,0.02729528535980149,0.02791563275434243
1613,0.02727836329820211,0.027898326100433975
1614,0.027261462205700124,0.027881040892193308
1615,0.027244582043343655,0.02786377708978328
1616,0.027227722772277228,0.027846534653465347
1617,0.027210884353741496,0.027829313543599257
1618,0.027194066749072928,0.02781211372064277
1619,0.027794935145151328,0.028412600370599134
1620,0.027777777777777776,0.028395061728395062
1621,0.027760641579272053,0.0283775447254781
1622,0.027743526510480888,0.02836004932182491
1623,0.027726432532347505,0.028342575477510783
1624,0.02770935960591133,0.02832512315270936
1625,0.027692307692307693,0.028307692307692308
1626,0.027675276752767528,0.028290282902829027
1627,0.027658266748617086,0.028272894898586354
1628,0.02764127764127764,0.028255528255528257
1629,0.027624309392265192,0.028238182934315532
1630,0.027607361963190184,0.02822085889570552
1631,0.027590435315757205,0.028203556100551808
1632,0.027573529411764705,0.028186274509803922
1633,0.027556644213104716,0.028169014084507043
1634,0.027539779681762546,0.028151774785801713
1635,0.027522935779816515,0.028134556574923548
1636,0.02750611246943765,0.028117359413202935
1637,0.02748930971288943,0.028100183262064753
1638,0.027472527472527472,0.028083028083028084
1639,0.027455765710799267,0.028065893837705917
1640,0.027439024390243903,0.02804878048780488
1641,0.027422303473491772,0.028031687995124923
1642,0.027405602923264313,0.028014616321559074
1643,0.027388922702373707,0.02799756542909312
1644,0.02737226277372263,0.027980535279805353
1645,0.02735562310030395,0.02796352583586626
1646,0.027339003645200487,0.027946537059538274
1647,0.0273224043715847,0.02792956891317547
1648,0.027305825242718445,0.027912621359223302
1649,0.0272892662219527,0.027895694360218316
1650,0.02727272727272727,0.027878787878787878
1651,0.027256208358570563,0.02786190187764991
1652,0.027239709443099273,0.02784503631961259
1653,0.02722323049001815,0.027828191167574106
1654,0.02720677146311971,0.02781136638452237
1655,0.027190332326283987,0.027794561933534745
1656,0.02717391304347826,0.027777777777777776
1657,0.02715751357875679,0.02776101388050694
1658,0.027141133896260553,0.027744270205066344
1659,0.027124773960216998,0.027727546714888487
1660,0.02710843373493976,0.027710843373493974
1661,0.027092113184828417,0.027694160144491272
1662,0.02707581227436823,0.027677496991576414
1663,0.027059530968129887,0.027660853878532773
1664,0.027043269230769232,0.027644230769230768
1665,0.02702702702702703,0.02762762762762763
1666,0.02701080432172869,0.027611044417767107
1667,0.026994601079784044,0.027594481103779243
1668,0.02697841726618705,0.027577937649880094
1669,0.02696225284601558,0.02756141402037148
1670,0.02694610778443114,0.027544910179640718
1671,0.026929982046678635,0.02752842609216038
1672,0.026913875598086126,0.02751196172248804
1673,0.026897788404064555,0.02749551703526599
1674,0.026881720430107527,0.027479091995221028
1675,0.026865671641791045,0.02746268656716418
1676,0.02684964200477327,0.027446300715990454
1677,0.027429934406678593,0.02802623732856291
1678,0.027413587604290822,0.02800953516090584
1679,0.0273972602739726,0.02799285288862418
1680,0.02738095238095238,0.027976190476190477
1681,0.027364663890541343,0.02795954788816181
1682,0.027348394768133173,0.02794292508917955
1683,0.027332144979203804,0.027926322043969103
1684,0.027315914489311165,0.027909738717339667
1685,0.027299703264094956,0.027893175074183978
1686,0.027283511269276393,0.027876631079478055
1687,0.027267338470657973,0.027860106698280974
1688,0.027251184834123223,0.027843601895734597
1689,0.027235050325636473,0.027827116637063352
1690,0.027218934911242602,0.027810650887573965
1691,0.027202838557066823,0.027794204612655235
1692,0.027186761229314422,0.027777777777777776
1693,0.027170702894270527,0.027761370348493797
1694,0.02715466351829988,0.027744982290436836
1695,0.027138643067846607,0.027728613569321534
1696,0.027122641509433963,0.027712264150943397
1697,0.027106658809664112,0.02769593400117855
1698,0.027090694935217905,0.02767962308598351
1699,0.02707474985285462,0.02766333137139494
1700,0.027058823529411764,0.027647058823529413
1701,0.02704291593180482,0.027630805408583186
1702,0.02702702702702703,0.027614571092831962
1703,0.02701115678214915,0.02759835584263065
1704,0.02699530516431925,0.027582159624413145
1705,0.026979472140762465,0.02756598240469208
1706,0.026963657678780773,0.027549824150058615
1707,0.026947861745752782,0.02753368482718219
1708,0.026932084309133488,0.027517564402810304
1709,0.026916325336454067,0.027501462843768285
1710,0.026900584795321637,0.027485380116959064
1711,0.026884862653419054,0.027469316189362946
1712,0.026869158878504672,0.027453271028037383
1713,0.026853473438412143,0.027437244600116754
1714,0.026837806301050177,0.027421236872812137
1715,0.026822157434402333,0.02740524781341108
1716,0.026806526806526808,0.027389277389277388
1717,0.026790914385556204,0.027373325567850902
1718,0.02677532013969732,0.027357392316647265
1719,0.02675974403723095,0.027341477603257707
1720,0.026744186046511628,0.02732558139534884
1721,0.02672864613596746,0.027309703660662404
1722,0.026713124274099883,0.0272938443670151
1723,0.026697620429483458,0.027278003482298318
1724,0.02668213457076566,0.027262180974477957
1725,0.02666666666666667,0.027246376811594204
1726,0.026651216685979143,0.027230590961761298
1727,0.026635784597568036,0.02721482339316734
1728,0.02662037037037037,0.027199074074074073
1729,0.026604973973395025,0.027183342972816656
1730,0.026589595375722544,0.02716763005780347
1731,0.02657423454650491,0.027151935297515885
1732,0.026558891454965358,0.027136258660508082
1733,0.026543566070398154,0.027120600115406807
1734,0.0265282583621684,0.02710495963091119
1735,0.026512968299711816,0.027089337175792507
1736,0.02707373271889401,0.027649769585253458
1737,0.027058146229130685,0.027633851468048358
1738,0.02704257767548907,0.02761795166858458
1739,0.02702702702702703,0.027602070155261643
1740,0.027011494252873563,0.027586206896551724
1741,0.026995979322228605,0.027570361860999426
1742,0.0269804822043628,0.027554535017221583
1743,0.026965002868617326,0.027538726333907058
1744,0.02694954128440367,0.027522935779816515
1745,0.026934097421203437,0.027507163323782235
1746,0.026918671248568157,0.027491408934707903
1747,0.026903262736119062,0.027475672581568404
1748,0.02688787185354691,0.02745995423340961
1749,0.026872498570611778,0.0274442538593482
1750,0.026857142857142857,0.027428571428571427
1751,0.026841804683038265,0.02741290691033695
1752,0.02682648401826484,0.0273972602739726
1753,0.026811180832857957,0.027381631488876214
1754,0.027366020524515394,0.027936145952109463
1755,0.02735042735042735,0.02792022792022792
1756,0.02733485193621868,0.027904328018223234
1757,0.02731929425156517,0.027888446215139442
1758,0.027303754266211604,0.027872582480091012
1759,0.027288231949971573,0.02785673678226265
1760,0.02727272727272727,0.02784090909090909
1761,0.027257240204429302,0.027825099375354913
1762,0.02724177071509648,0.027809307604994324
1763,0.027226318774815655,0.027793533749290982
1764,0.027210884353741496,0.027777777777777776
1765,0.027195467422096317,0.027762039660056657
1766,0.027180067950169876,0.027746319365798414
1767,0.027164685908319185,0.027730616864742503
1768,0.027149321266968326,0.02771493212669683
1769,0.027133973996608253,0.027699265121537593
1770,0.02711864406779661,0.02768361581920904
1771,0.02710333145115754,0.02766798418972332
1772,0.02708803611738149,0.027652370203160272
1773,0.02707275803722504,0.02763677382966723
1774,0.02705749718151071,0.02762119503945885
1775,0.027042253521126762,0.0276056338028169
1776,0.02702702702702703,0.02759009009009009
1777,0.027011817670230726,0.027574563871693866
1778,0.02699662542182227,0.027559055118110236
1779,0.026981450252951095,0.027543563799887576
1780,0.02696629213483146,0.02752808988764045
1781,0.02695115103874228,0.027512633352049412
1782,0.02749719416386083,0.028058361391694726
1783,0.027481772293886708,0.028042624789680313
1784,0.027466367713004484,0.028026905829596414
1785,0.027450980392156862,0.028011204481792718
1786,0.027435610302351622,0.027995520716685332
1787,0.027420257414661444,0.027979854504756575
1788,0.027404921700223715,0.02796420581655481
1789,0.02738960313024036,0.027948574622694244
1790,0.027374301675977653,0.027932960893854747
1791,0.027359017308766054,0.027917364600781685
1792,0.02734375,0.027901785714285716
1793,0.027328499721137756,0.02788622420524261
1794,0.027870680044593088,0.028428093645484948
1795,0.027855153203342618,0.02841225626740947
1796,0.02783964365256125,0.02839643652561247
1797,0.027824151363383415,0.028380634390651086
1798,0.027808676307007785,0.02836484983314794
1799,0.027793218454697052,0.028349082823790995
1800,0.027777777777777776,0.028333333333333332
1801,0.0277623542476402,0.028317601332593003
1802,0.02774694783573807,0.02830188679245283
1803,0.027731558513588463,0.028286189683860232
1804,0.02771618625277162,0.02827050997782705
1805,0.027700831024930747,0.028254847645429362
1806,0.02768549280177187,0.02823920265780731
1807,0.02767017155506364,0.028223574986164915
1808,0.02765486725663717,0.02820796460176991
1809,0.027639579878385848,0.028192371475953566
1810,0.027624309392265192,0.0281767955801105
1811,0.027609055770292656,0.02816123688569851
1812,0.02759381898454746,0.028145695364238412
1813,0.027578599007170437,0.028130170987313845
1814,0.027563395810363836,0.028114663726571114
1815,0.027548209366391185,0.02809917355371901
1816,0.02753303964757709,0.028083700440528634
1817,0.0275178866263071,0.02806824435883324
1818,0.027502750275027504,0.028052805280528052
1819,0.02748763056624519,0.028037383177570093
1820,0.027472527472527472,0.028021978021978023
1821,0.027457440966501923,0.02800658978583196
1822,0.027442371020856202,0.027991218441273325
1823,0.027427317608337904,0.027975863960504662
1824,0.027412280701754384,0.027960526315789474
1825,0.0273972602739726,0.027945205479452055
1826,0.027382256297918947,0.02792990142387733
1827,0.02736726874657909,0.027914614121510674
1828,0.02735229759299781,0.027899343544857767
1829,0.02733734281027884,0.027884089666484417
1830,0.027868852459016394,0.02841530054644809
1831,0.02785363189513927,0.028399781540142
1832,0.027838427947598252,0.028384279475982533
1833,0.027823240589198037,0.028368794326241134
1834,0.027808069792802616,0.028353326063249727
1835,0.02779291553133515,0.028337874659400544
1836,0.027777777777777776,0.02832244008714597
1837,0.027762656505171474,0.028307022318998367
1838,0.027747551686615888,0.028291621327529923
1839,0.02773246329526917,0.028276237085372486
1840,0.027717391304347826,0.02826086956521739
1841,0.027702335687126562,0.028245518739815317
1842,0.02768729641693811,0.02823018458197611
1843,0.027672273467173086,0.02821486706456864
1844,0.027657266811279828,0.028199566160520606
1845,0.027642276422764227,0.028184281842818428
1846,0.0276273022751896,0.028169014084507043
1847,0.027612344342176503,0.028153762858689767
1848,0.027597402597402596,0.02813852813852814
1849,0.027582477014602487,0.028123309897241752
1850,0.027567567567567567,0.02810810810810811
1851,0.027552674230145867,0.028092922744462453
1852,0.0275377969762419,0.028077753779697623
1853,0.027522935779816515,0.028062601187263895
1854,0.02750809061488673,0.028047464940668825
1855,0.027493261455525605,0.028032345013477088
1856,0.02747844827586207,0.028017241379310345
1857,0.027463651050080775,0.028002154011847066
1858,0.02744886975242196,0.02798708288482239
1859,0.027434104357181282,0.027972027972027972
1860,0.027419354838709678,0.02795698924731183
1861,0.027404621171413217,0.027941966684578184
1862,0.027389903329752954,0.027926960257787327
1863,0.027375201288244767,0.027911969940955447
1864,0.02736051502145923,0.027896995708154508
1865,0.027345844504021447,0.027882037533512063
1866,0.027331189710610933,0.027867095391211148
1867,0.027316550615961437,0.02785216925549009
1868,0.027301927194860815,0.027837259100642397
1869,0.027287319422150885,0.027822364901016586
1870,0.02727272727272727,0.027807486631016044
1871,0.027258150721539285,0.02779262426509888
1872,0.027243589743589744,0.027777777777777776
1873,0.027229044313934865,0.027762947143619862
1874,0.027214514407684097,0.02774813233724653
1875,0.0272,0.027733333333333332
1876,0.027185501066098083,0.02771855010660981
1877,0.02717101758124667,0.02770378263185935
1878,0.027156549520766772,0.027689030883919063
1879,0.027142096860031932,0.027674294837679615
1880,0.027127659574468086,0.027659574468085105
1881,0.02711323763955343,0.02764486975013291
1882,0.02709883103081828,0.02763018065887354
1883,0.027615507169410514,0.028146574614976102
1884,0.027600849256900213,0.02813163481953291
1885,0.027586206896551724,0.028116710875331564
1886,0.027571580063626724,0.028101802757158005
1887,0.02755696873343932,0.028086910439851617
1888,0.02754237288135593,0.028072033898305086
1889,0.02752779248279513,0.028057173107464268
1890,0.027513227513227514,0.028042328042328042
1891,0.02749867794817557,0.028027498677948175
1892,0.02748414376321353,0.028012684989429177
1893,0.02746962493396725,0.027997886951928157
1894,0.027455121436114043,0.0279831045406547
1895,0.027440633245382585,0.027968337730870714
1896,0.027426160337552744,0.027953586497890294
1897,0.027411702688455455,0.0279388508170796
1898,0.0273972602739726,0.02792413066385669
1899,0.02738283307003686,0.027909426013691417
1900,0.02736842105263158,0.027894736842105264
1901,0.027354024197790636,0.027880063124671225
1902,0.027339642481598318,0.02786540483701367
1903,0.027325275880189175,0.027850761954808196
1904,0.0273109243697479,0.027836134453781514
1905,0.027296587926509186,0.027821522309711286
1906,0.02728226652675761,0.027806925498426022
1907,0.027267960146827478,0.02779234399580493
1908,0.027253668763102725,0.027777777777777776
1909,0.027239392352016764,0.02776322682032478
1910,0.027225130890052355,0.02774869109947644
1911,0.027210884353741496,0.02773417059131345
1912,0.027196652719665274,0.027719665271966527
1913,0.027182435964453737,0.02770517511761631
1914,0.027168234064785787,0.027690700104493208
1915,0.027154046997389034,0.027676240208877285
1916,0.027139874739039668,0.027661795407098122
1917,0.027125717266562335,0.02764736567553469
1918,0.027111574556830033,0.027632950990615225
1919,0.02709744658676394,0.027618551328817093
1920,0.027083333333333334,0.027604166666666666
1921,0.02706923477355544,0.027589796980739198
1922,0.027055150884495317,0.027575442247658687
1923,0.02704108164326573,0.027561102444097763
1924,0.02702702702702703,0.02754677754677755
1925,0.027012987012987013,0.027532467532467533
1926,0.02699896157840083,0.027518172377985463
1927,0.026984950700570835,0.027503892060197196
1928,0.026970954356846474,0.027489626556016597
1929,0.02695697252462416,0.027475375842405392
1930,0.02694300518134715,0.027461139896373058
1931,0.026929052304505437,0.027446918694976695
1932,0.026915113871635612,0.027432712215320912
1933,0.026901189860320744,0.027418520434557683
1934,0.02688728024819028,0.027404343329886244
1935,0.026873385012919897,0.02739018087855297
1936,0.026859504132231406,0.02737603305785124
1937,0.026845637583892617,0.027361899845121322
1938,0.026831785345717233,0.027347781217750257
1939,0.026817947395564725,0.027333677153171736
1940,0.026804123711340205,0.02731958762886598
1941,0.026790314270994334,0.02730551262235961
1942,0.026776519052523172,0.02729145211122554
1943,0.02676273803396809,0.027277406073082863
1944,0.026748971193415638,0.02726337448559671
1945,0.02673521850899743,0.02724935732647815
1946,0.02672147995889003,0.02723535457348407
1947,0.02670775552131484,0.027221366204417053
1948,0.027207392197125257,0.027720739219712527
1949,0.02719343252950231,0.027706516162134428
1950,0.02717948717948718,0.027692307692307693
1951,0.02716555612506407,0.027678113787801127
1952,0.027151639344262294,0.027663934426229508
1953,0.02713773681515617,0.027649769585253458
1954,0.02712384851586489,0.027635619242579325
1955,0.02710997442455243,0.02762148337595908
1956,0.0270961145194274,0.027607361963190184
1957,0.027082268778742973,0.027593254982115484
1958,0.027068437180796732,0.027579162410623085
1959,0.027054619703930576,0.027565084226646247
1960,0.027040816326530614,0.027551020408163266
1961,0.02702702702702703,0.027536970933197347
1962,0.027013251783893986,0.027522935779816515
1963,0.026999490575649515,0.02750891492613347
1964,0.0269857433808554,0.0274949083503055
1965,0.02697201017811705,0.02748091603053435
1966,0.02695829094608342,0.027466937945066123
1967,0.026944585663446874,0.027452974072191154
1968,0.02693089430894309,0.027439024390243903
1969,0.02691721686135094,0.027425088877602845
1970,0.026903553299492386,0.027411167512690356
1971,0.026889903602232368,0.0273972602739726
1972,0.0268762677484787,0.02738336713995943
1973,0.026862645717181957,0.027369488089204256
1974,0.02684903748733536,0.02735562310030395
1975,0.026835443037974683,0.027341772151898733
1976,0.026821862348178137,0.027327935222672066
1977,0.02680829539706626,0.027314112291350532
1978,0.02679474216380182,0.027300303336703743
1979,0.026781202627589692,0.027286508337544216
1980,0.026767676767676767,0.02727272727272727
1981,0.02675416456335184,0.027258960121150935
1982,0.02674066599394551,0.027245206861755803
1983,0.026727181038830056,0.02723146747352496
1984,0.026713709677419355,0.02721774193548387
1985,0.027204030226700253,0.027707808564231738
1986,0.027190332326283987,0.02769385699899295
1987,0.027176648213387014,0.027679919476597887
1988,0.02716297786720322,0.02766599597585513
1989,0.027149321266968326,0.027652086475615886
1990,0.027135678391959798,0.02763819095477387
1991,0.027122049221496736,0.027624309392265192
1992,0.02710843373493976,0.027610441767068273
1993,0.027094831911690917,0.027596588058203714
1994,0.02708124373119358,0.027582748244734202
1995,0.02706766917293233,0.02756892230576441
1996,0.027054108216432865,0.02755511022044088
1997,0.02704056084126189,0.02754131196795193
1998,0.02702702702702703,0.027527527527527528
1999,0.027013506753376687,0.02751375687843922
2000,0.027,0.0275
